,X,Y,Z,U,V,W
9 days 02:41:40,-6882.973206467224,-274.7546434769025,673.4922355056374,0.7774344625168532,-4.562578116675277,6.021491870159719
9 days 02:43:20,-6763.997582785172,-728.4456196223612,1270.3683933972472,1.5996959995320261,-4.502132787480257,5.904046529707289
9 days 02:45:00,-6563.673905308521,-1173.3756725329808,1851.9239879347288,2.4027498928428255,-4.38753963592189,5.715395595684046
9 days 02:46:40,-6284.412392335462,-1604.1942195414647,2411.146268608357,3.176857057252333,-4.220189826343631,5.457835004902858
9 days 02:48:20,-5929.579830934575,-2015.722397062323,2941.294793343212,3.9126440853963076,-4.002122704198915,5.134509144298048
9 days 02:50:00,-5503.457570489799,-2403.016057116036,3435.9835963257306,4.6012211539376615,-3.7359974249229957,4.749367591234133
9 days 02:51:40,-5011.1864087895865,-2761.4270727663243,3889.260489063366,5.234294288513244,-3.425055286846314,4.3071096832967255
9 days 02:53:20,-4458.703374345062,-3086.6581956851815,4295.677398943114,5.804263361720718,-3.0730762953031676,3.8131220035117757
9 days 02:55:00,-3852.666103338337,-3374.815547269014,4650.356958085557,6.3043131592319845,-2.6843276941723713,3.273405444002317
9 days 02:56:40,-3200.372240909342,-3622.453612463321,4949.048863354612,6.72848875459085,-2.263509544761644,2.6944990090953906
9 days 02:58:20,-2509.6680298981887,-3826.616429775312,5188.180636408726,7.071762150745296,-1.8156939411810145,2.0833955149261913
9 days 03:00:00,-1788.8550300992806,-3984.870955693689,5364.89785118339,7.33008382022037,-1.3462637959156336,1.4474573755867057
9 days 03:01:40,-1046.5878592260415,-4095.3355028846754,5477.097347084816,7.500424779675121,-0.8608466788019682,0.794326222842246
9 days 03:03:20,-291.77293375513443,-4156.700469632878,5523.450193332198,7.580805173606589,-0.36525011627309206,0.13183507105719008
9 days 03:05:00,466.53984166256424,-4168.243260191615,5503.416552945661,7.570313036839575,0.1346070759806306,-0.5320843469827501
9 days 03:06:40,1219.2618748609182,-4129.835919350357,5417.250976161369,7.469111382752104,0.6327608004906594,-1.1894901716212938
9 days 03:08:20,1957.3757244796395,-4041.9462342744155,5265.998725504909,7.278434844796796,1.123270981825109,-1.8325229018288285
9 days 03:10:00,2672.0392494226717,-3905.632161033048,5051.4834434840195,7.00057606219555,1.6002874627804489,-2.453492865735891
9 days 03:11:40,3354.6926011050014,-3722.5291247102646,4776.285165516631,6.6388604372569295,2.058118487720729,-3.0449705724602576
9 days 03:13:20,3997.157572124942,-3494.831390316536,4443.7107591442245,6.197611508146325,2.49129509466058,-3.599871165744512
9 days 03:15:00,4591.737310479031,-3225.2658917587914,4057.7542739648266,5.6821031687678705,2.894636963207899,-4.111540166103508
9 days 03:16:40,5131.306575292544,-2917.0610374208,3623.051010566142,5.098503162454746,3.2633132199126202,-4.573832063372394
9 days 03:18:20,5609.399587600922,-2573.9078478667807,3144.821469520129,4.453802175016645,3.592902928122758,-4.981187764619993
9 days 03:20:00,6020.286767252791,-2199.9172053033976,2628.8106153673884,3.755735271022145,3.8794492117920716,-5.3287031659771245
9 days 03:21:40,6359.046135554866,-1799.5697254709505,2081.2175572230094,3.012688705607259,4.119510723824297,-5.612193440963549
9 days 03:23:20,6621.622256921378,-1377.6631662210928,1508.6225162159233,2.2336011512396863,4.31020524061644,-5.828246533731614
9 days 03:25:00,6804.877026058508,-939.2532467399585,917.9054067732794,1.4278516369591334,4.449248050205937,-5.974269029843354
9 days 03:26:40,6906.627190643654,-489.593715641968,316.164034062149,0.6051452285784747,4.5349811863144875,-6.048519682823334
9 days 03:28:20,6925.671337332943,-34.07110647535775,-289.3742690263591,-0.22461160474772301,4.566395210430682,-6.050132470533102
9 days 03:30:00,6861.803586595971,421.8593524508663,-891.4388415740763,-1.0514335486318611,4.543141253170859,-5.979126735150828
9 days 03:31:40,6715.815169855142,872.7413080927118,-1482.8059308909335,-1.8653848242579703,4.4655341840400355,-5.836405181007349
9 days 03:33:20,6489.4831503071555,1313.1828532564716,-2056.385649702954,-2.656702783038625,4.334546218699249,-5.623739324978032
9 days 03:35:00,6185.547442536595,1737.9210530455312,-2605.306970935512,-3.4159179460093667,4.151791907588667,-5.34374359640321
9 days 03:36:40,5807.67487008236,2141.886261100701,-3123.001797710722,-4.133971498814708,3.9195039578878252,-4.999837308992275
9 days 03:38:20,5360.413737978375,2520.2610840413636,-3603.281445352896,-4.802320752552652,3.640502297353496,-4.596198171327623
9 days 03:40:00,4849.135867806105,2868.5384919393205,-4040.411347595013,-5.413040522944544,3.318154930075592,-4.137705023727021
9 days 03:41:40,4279.971844163241,3182.5732856918003,-4429.17657594695,-5.958910266921269,2.9563345147817794,-3.6298755283132036
9 days 03:43:20,3659.734786019284,3458.631203204859,-4764.943617513159,-6.433494873626418,2.55936810311636,-3.078795025384606
9 days 03:45:00,2995.840219235691,3693.430780972866,-5043.7122951475585,-6.83121105361271,2.1319851011524977,-2.4910436900489628
9 days 03:46:40,2296.2158671082902,3884.1816214354526,-5262.162364614048,-7.1473863060456155,1.6792597052366658,-1.8736166711370075
9 days 03:48:20,1569.2103240137972,4028.615274227746,-5417.690194874936,-7.378304642941795,1.2065536065236973,-1.2338452105896471
9 days 03:50:00,823.4931794934314,4125.011517664773,-5508.4388591620345,-7.521244483782138,0.7194541018019929,-0.5793120214775547
9 days 03:51:40,67.95650485571761,4172.217453353664,-5533.318693921934,-7.574505048940631,0.22371381947307398,0.08223063270602413
9 days 03:53:20,-688.3906040745703,4169.661136872063,-5492.020198641313,-7.537424483138357,-0.27481365646493133,0.7429479094493524
9 days 03:55:00,-1436.5239841010216,4117.358423851679,-5385.018044533729,-7.410388032501723,-0.7702358382019401,1.3950057782295486
9 days 03:56:40,-2167.5115602603314,4015.913560529385,-5213.566459282108,-7.194826914537619,-1.2566872087040895,2.030659026514553
9 days 03:58:20,-2872.615113002585,3866.513496568515,-4979.686488755985,-6.893208118286047,-1.7283923793323859,2.642335194683833
9 days 04:00:00,-3543.395215134451,3670.915219800153,-4686.143776158232,-6.509013103482403,-2.1797325940686547,3.2227223893233163
9 days 04:01:40,-4171.808994976079,3431.4274034628706,-4336.419092642665,-6.046707615129033,-2.6053090099215335,3.7648523464101893
9 days 04:03:20,-4750.3086314741895,3150.8845027076586,-3934.66874873431,-5.511698193530075,-3.000008242201061,4.2621858065453795
9 days 04:05:00,-5271.93089376403,2832.61589615293,-3485.678824415378,-4.910279761261904,-3.359063721862154,4.708691838622377
9 days 04:06:40,-5730.384553030856,2480.4072001869936,-2994.8090637853384,-4.2495680391882305,-3.6781174139301602,5.0989268302979545
9 days 04:08:20,-6120.127088195802,2098.4576081428336,-2467.93198879049,-3.5374235249312496,-3.953275836323797,5.428105423796677
9 days 04:10:00,-6436.436137120263,1691.3295819328496,-1911.3620876803002,-2.7823596344467316,-4.181163811962688,5.69216757319638
9 days 04:11:40,-6675.468700637204,1263.8958879450454,-1331.7820686918942,-1.9934441147655018,-4.358970690244005,5.8878351862921745
9 days 04:13:20,-6834.312007943583,821.2797303514507,-736.1603514448461,-1.1801857847794965,-4.484491362338849,6.012661027558675
9 days 04:15:00,-6911.02108884488,368.79390766104706,-131.6679236129831,-0.3524178045859052,-4.5561580758679145,6.06506514551112
9 days 04:16:40,-6904.645372975624,-88.12543372055846,474.4114223058098,0.47983027450686505,-4.573064393658793,6.044360210130753
9 days 04:18:20,-6815.241624738194,-543.9851751617954,1074.7703263172375,1.306461365180207,-4.5349789720085205,5.95076320141923
9 days 04:20:00,-6643.874390257673,-993.3024793571219,1662.1676190293676,2.1174413130530905,-4.442349792308877,5.785394255372152
9 days 04:21:40,-6392.602728890533,-1430.6737853926006,2229.519675502338,2.9029317500935274,-4.296298034486704,5.550261547115713
9 days 04:23:20,-6064.454920867366,-1850.8399992156646,2769.9860843319702,3.6534145870251837,-4.098602557223073,5.248234053263301
9 days 04:25:00,-5663.389383829149,-2248.752462358328,3277.0556136023115,4.359815804684511,-3.851674258020448,4.8830008292134215
9 days 04:26:40,-5194.245686824942,-2619.633222963285,3744.6240732797087,5.013616478693437,-3.5585229192543535,4.459020897483916
9 days 04:28:20,-4662.682353357375,-2959.034148376177,4167.069916008476,5.606958920673985,-3.2227149587456303,3.9814612367497406
9 days 04:30:00,-4075.107587417196,-3262.8890922326113,4539.320208681724,6.132737670337465,-2.8483262936740226,3.456129009548405
9 days 04:31:40,-3438.598070269682,-3527.5632379277217,4856.912181840179,6.584682838342572,-2.439887694270797,2.8893941554375377
9 days 04:33:20,-2760.8137933891726,-3749.8947980487524,5116.04437208374,6.957427803730326,-2.0023280005375415,2.2881099211416194
9 days 04:35:00,-2049.902654147893,-3927.232554701806,5313.621645957721,7.246567874317749,-1.5409114456680462,1.659525996833457
9 days 04:36:40,-1314.4041378289585,-4057.4655746671915,5447.289729612007,7.448704309865318,-1.0611751861063838,1.0112026719291964
9 days 04:38:20,-563.1446319074588,-4139.0477233236525,5515.462329279536,7.561478777279023,-0.5688622111707062,0.35091933656589236
9 days 04:40:00,194.86541748130975,-4171.014574053788,5517.338194823674,7.58359492629866,-0.06985611753800813,-0.3134138674241624
9 days 04:41:40,950.5407706446259,-4152.994284023398,5452.909770881512,7.514830005893812,0.4298878903363706,-0.9738488871061274
9 days 04:43:20,1694.8264242149198,-4085.211349276892,5322.96256188692,7.3560353268485255,0.9244091152234267,-1.6224881705242413
9 days 04:45:00,2418.807004297474,-3968.4836349384695,5129.065276413178,7.109125957617448,1.4078106215283313,-2.251576669100164
9 days 04:46:40,3113.8098297246,-3804.2129315770835,4873.551657407988,6.777060488917123,1.874324916736584,-2.853588547818412
9 days 04:48:20,3771.5100601334616,-3594.368231680551,4559.492476871065,6.363808683012881,2.3183819664128937,-3.4213163268903
9 days 04:50:00,4384.02760727735,-3341.463316228471,4190.660361845788,5.874309930804944,2.7346728870351784,-3.947953759136713
9 days 04:51:40,4944.023551684735,-3048.526715198009,3771.484466633104,5.314418073064542,3.118214645539003,-4.427179274988726
9 days 04:53:20,5444.786547010226,-2719.0669432512946,3306.999359822893,4.690837745552165,3.464409353774155,-4.853231744421956
9 days 04:55:00,5880.315883336968,-2357.030095195528,2802.7839009400427,4.011046094501717,3.7691025891084946,-5.220984100887965
9 days 04:56:40,6245.392957292054,-1966.7539363288859,2264.896049425037,3.2832073602649503,4.028634882917797,-5.526007441842472
9 days 04:58:20,6535.646471160361,-1552.9147894513403,1699.7984165917428,2.516073077965374,4.239889771819033,-5.76462971469475
9 days 05:00:00,6747.604837799474,-1120.4724365374527,1114.2818497995659,1.7188776267408894,4.4003335196829925,-5.933983013988144
9 days 05:01:40,6878.739563259591,-674.6089427845754,515.3814209669583,0.9012216192161128,4.5080488515841965,-6.0320421862236975
9 days 05:03:20,6927.495477536701,-220.66619639417786,-89.70858476899639,0.07295236048495725,4.561759438123818,-6.057650912140369
9 days 05:05:00,6893.309292698741,235.91849765103896,-693.7216312326822,-0.7559594391801783,4.560845901551125,-6.010536247235015
9 days 05:06:40,6776.615595631693,689.6798127912122,-1289.4091717414228,-1.575547987313869,4.505352666723408,-5.891310648393413
9 days 05:08:20,6578.840311798898,1135.1892638664258,-1869.6268358396633,-2.3759751189113523,4.39598539896366,-5.701461733294276
9 days 05:10:00,6302.381280678112,1567.1222622269033,-2427.4228042496024,-3.147655386843491,4.234099117003733,-5.443329447658604
9 days 05:11:40,5950.577825227528,1980.3206848290454,-2956.11960682448,-3.881370986300998,4.0216781198407405,-5.12007285105029
9 days 05:13:20,5527.667387240695,2369.8557967383717,-3449.3956501301136,-4.5683848702229755,3.7613069894727573,-4.735625077681123
9 days 05:15:00,5038.7335128948835,2731.0852564537854,-3901.358383603152,-5.200540703210588,3.456135561854119,-4.29464095140162
9 days 05:16:40,4489.641598206173,3059.708795248053,-4306.614987782628,-5.770357866332402,3.109836101037822,-3.802434455351079
9 days 05:18:20,3886.9687734968406,3351.8170260151533,-4660.333575480506,-6.271112002446747,2.7265569841632975,-3.2649123187911044
9 days 05:20:00,3237.922740678577,3603.9375054578536,-4958.300080133024,-6.696908774687832,2.310869979421373,-2.6884994210859343
9 days 05:21:40,2550.2576311762095,3813.073473330814,-5196.965205597781,-7.04274350255717,1.8677164289659245,-2.080063492401513
9 days 05:23:20,1832.1802663034243,3976.7386891662145,-5373.485599305231,-7.304553226577382,1.4023482316625961,-1.446833296446953
9 days 05:25:00,1092.256132902422,4092.9849203217686,-5485.755198014578,-7.4792560863965205,0.9202695617893558,-0.7963184809570654
9 days 05:26:40,339.30731352172677,4160.424571352936,-5532.4296102136195,-7.564782783415489,0.42717416130538094,-0.13622397483815774
9 days 05:28:20,-417.6875053649712,4178.246234310014,-5512.941161392172,-7.560097108461076,-0.07111551211927135,0.525632541549489
9 days 05:30:00,-1169.6994355994616,4146.2245372821735,-5427.505947982931,-7.465207959082978,-0.568713184007057,1.1814080671941334
9 days 05:31:40,-1907.7516704939428,4064.723348267902,-5277.122247438738,-7.28117178014182,-1.059731241539082,1.8233179516767872
9 days 05:33:20,-2623.026359747076,3934.6924956157773,-5063.5600018713385,-7.010085194635469,-1.5383469707046313,2.443723997808522
9 days 05:35:00,-3306.965525061741,3757.6583670671375,-4789.342457972334,-6.655068676175768,-1.9988659869732104,3.035218314103592
9 days 05:36:40,-3951.37441576001,3535.70732876425,-4457.71807798693,-6.220238414235413,-2.435788795918399,3.5907106341858768
9 days 05:38:20,-4548.51712397775,3271.4636415411883,-4072.625532074598,-5.710669255787606,-2.8438739158719137,4.103510532979077
9 days 05:40:00,-5091.212057138118,2968.0596918941064,-3638.648441473113,-5.132343645587115,-3.2182027950662255,4.567411190480598
9 days 05:41:40,-5572.91788396973,2629.1015137964823,-3160.9643656065805,-4.49209168504847,-3.5542401376252792,4.976766503604121
9 days 05:43:20,-5987.8163636401,2258.62646923651,-2645.283512673252,-3.7975156218314963,-3.8478938581185282,5.326566756657
9 days 05:45:00,-6330.883935713106,1861.0572963128066,-2097.7832349956166,-3.056906278735108,-4.095568781475147,5.612505459179528
9 days 05:46:40,-6597.956946624222,1441.1488335000759,-1525.0331367145752,-2.2791441154452925,-4.294217111166182,5.831040936266422
9 days 05:48:20,-6785.784769814561,1003.9315098739198,-933.9165624701243,-1.4735925215048749,-4.441381210642205,5.9794471871874215
9 days 05:50:00,-6892.072263517415,554.6510386874395,-331.5476458786697,-0.6499823637540575,-4.535229226701341,6.055854654876894
9 days 05:51:40,-6915.510742144921,98.7031444945925,274.81757822618573,0.1817139604445713,-4.574582654090425,6.059279603286293
9 days 05:53:20,-6855.7955264682905,-358.4312946063979,877.8687357507102,1.0114085303102316,-4.558933940904882,5.989640186894703
9 days 05:55:00,-6713.630895868308,-811.2553025318567,1470.333510674503,1.8290317372931268,-4.488454695420499,5.847759500673573
9 days 05:56:40,-6490.7220169624425,-1254.3222499629494,2045.0658111877237,2.6246607839746043,-4.363993766441762,5.635355416315855
9 days 05:58:20,-6189.753217525278,-1682.304510558326,2595.136058132641,3.3886508621009668,-4.187065083393083,5.355016581678746
9 days 06:00:00,-5814.3547982912905,-2090.057576388977,3113.9147575638935,4.111756169029496,-3.9598265421860352,5.0101670504400815
9 days 06:01:40,-5369.056152676718,-2472.6843520664606,3595.155478968629,4.785248738125438,-3.685049006773107,4.605017836676026
9 days 06:03:20,-4859.229842117688,-2825.593321757246,4033.0691382237114,5.401023529080443,-3.3660785531820245,4.144510236676653
9 days 06:05:00,-4291.022816335917,-3144.555031343543,4422.395244384282,5.951697585317253,-3.0067900817253146,3.634247969656821
9 days 06:06:40,-3671.281548169056,-3425.751360643462,4758.463173037345,6.430693694522421,-2.611536898023435,3.080424826030029
9 days 06:08:20,-3007.4657560558403,-3665.8215471406575,5037.248397832614,6.8323158351436435,-2.1850933016407232,2.489743463712927
9 days 06:10:00,-2307.5591653805204,-3861.9004668556304,5255.418215109542,7.151809186352585,-1.7325958072760577,1.8693332672558525
